'Id: "" Comment: "" Operator: "Lab Manager" Anode: "Cu" Scantype: "Coupled TwoTheta/Theta" TimePerStep: "1" 
5.0001	17.648
5.0301	-3.457
5.0601	27.681
5.0901	-2.582
5.1201	-3.491
5.1501	21.370
5.1801	20.160
5.2101	0.000
5.2401	17.957
5.2701	42.219
5.3001	37.103
5.3301	16.646
5.3601	35.060
5.3901	45.703
5.4201	40.186
5.4501	18.905
5.4801	12.181
5.5101	21.256
5.5401	33.150
5.5701	23.986
5.6001	-1.582
5.6301	26.820
5.6601	38.201
5.6901	13.046
5.7201	4.024
5.7501	32.215
5.7801	37.717
5.8101	25.053
5.8401	10.850
5.8701	3.461
5.9001	13.104
5.9301	7.283
5.9601	9.094
5.9901	0.427
6.0201	22.124
6.0501	37.950
6.0801	18.407
6.1101	13.312
6.1401	40.890
6.1701	44.739
6.2001	29.889
6.2301	25.182
6.2601	29.617
6.2901	36.790
6.3201	15.284
6.3501	13.142
6.3801	18.005
6.4101	14.948
6.4401	10.659
6.4701	12.170
6.5001	17.673
6.5301	22.136
6.5601	16.133
6.5901	6.528
6.6201	12.422
6.6501	10.888
6.6801	-1.739
6.7101	11.161
6.7401	23.684
6.7701	26.285
6.8001	22.250
6.8301	28.557
6.8601	17.689
6.8901	27.253
6.9201	8.900
6.9501	9.935
6.9801	5.617
7.0101	7.192
7.0401	14.155
7.0701	39.297
7.1001	31.476
7.1301	4.205
7.1601	5.404
7.1901	14.545
7.2201	16.987
7.2501	28.879
7.2801	31.161
7.3101	25.235
7.3401	39.645
7.3701	53.154
7.4001	54.551
7.4301	63.156
7.4601	62.540
7.4901	76.832
7.5201	97.301
7.5501	90.357
7.5801	99.428
7.6101	115.719
7.6401	135.465
7.6701	204.833
7.7001	240.688
7.7301	253.202
7.7601	302.269
7.7901	341.067
7.8201	387.159
7.8501	475.106
7.8801	533.223
7.9101	584.232
7.9401	616.063
7.9701	588.176
8.0001	491.494
8.0301	370.505
8.0601	294.908
8.0901	242.894
8.1201	196.528
8.1501	155.389
8.1801	113.359
8.2101	87.838
8.2401	105.367
8.2701	97.947
8.3001	59.922
8.3301	47.654
8.3601	67.819
8.3901	71.880
8.4201	78.498
8.4501	100.788
8.4801	91.368
8.5101	92.510
8.5401	105.786
8.5701	145.012
8.6001	158.929
8.6301	193.741
8.6601	227.993
8.6901	266.080
8.7201	306.730
8.7501	383.990
8.7801	427.976
8.8101	433.150
8.8401	419.389
8.8701	442.859
8.9001	446.258
8.9301	395.842
8.9601	317.853
8.9901	306.759
9.0201	268.228
9.0501	233.283
9.0801	237.875
9.1101	251.956
9.1401	219.874
9.1701	184.839
9.2001	130.960
9.2301	99.688
9.2601	82.711
9.2901	54.264
9.3201	47.957
9.3501	47.876
9.3801	35.597
9.4101	36.912
9.4401	30.743
9.4701	27.033
9.5001	16.467
9.5301	16.050
9.5601	18.622
9.5901	25.433
9.6201	17.941
9.6501	23.246
9.6801	21.973
9.7101	24.569
9.7401	35.019
9.7701	23.012
9.8001	23.536
9.8301	32.484
9.8601	21.334
9.8901	17.747
9.9201	33.597
9.9501	14.387
9.9801	6.196
10.0101	19.159
10.0401	11.740
10.0701	12.896
10.1001	28.472
10.1301	26.473
10.1601	12.663
10.1901	10.468
10.2201	8.324
10.2501	16.627
10.2801	23.122
10.3101	22.212
10.3401	19.541
10.3701	8.797
10.4001	-0.740
10.4301	9.313
10.4601	9.701
10.4901	7.759
10.5201	5.685
10.5501	2.484
10.5801	0.650
10.6101	15.173
10.6401	11.525
10.6701	14.319
10.7001	16.405
10.7301	8.328
10.7601	1.027
10.7901	15.232
10.8201	38.818
10.8501	48.370
10.8801	20.464
10.9101	3.077
10.9401	20.385
10.9701	36.094
11.0001	25.663
11.0301	19.905
11.0601	24.027
11.0901	16.275
11.1201	-2.913
11.1501	-2.860
11.1801	0.238
11.2101	12.778
11.2401	14.671
11.2701	5.449
11.3001	-8.859
11.3301	2.135
11.3601	6.867
11.3901	9.461
11.4201	15.501
11.4501	19.944
11.4801	17.975
11.5101	25.864
11.5401	29.717
11.5701	17.792
11.6001	36.618
11.6301	61.808
11.6601	48.052
11.6901	39.077
11.7201	69.052
11.7501	93.013
11.7801	95.429
11.8101	110.561
11.8401	122.811
11.8701	128.735
11.9001	115.929
11.9301	118.280
11.9601	111.936
11.9901	94.788
12.0201	87.799
12.0501	60.019
12.0801	18.294
12.1101	32.277
12.1401	45.762
12.1701	21.697
12.2001	10.127
12.2301	18.180
12.2601	21.624
12.2901	25.075
12.3201	30.730
12.3501	36.259
12.3801	30.186
12.4101	30.510
12.4401	60.148
12.4701	71.959
12.5001	63.727
12.5301	45.536
12.5601	31.026
12.5901	36.146
12.6201	43.014
12.6501	28.856
12.6801	13.385
12.7101	-0.361
12.7401	-1.005
12.7701	17.737
12.8001	7.150
12.8301	-10.503
12.8601	1.386
12.8901	19.062
12.9201	17.037
12.9501	19.198
12.9801	14.934
13.0101	4.364
13.0401	25.410
13.0701	33.894
13.1001	29.715
13.1301	57.622
13.1601	74.532
13.1901	70.511
13.2201	83.677
13.2501	89.885
13.2801	69.418
13.3101	48.004
13.3401	37.949
13.3701	32.090
13.4001	15.152
13.4301	20.947
13.4601	24.115
13.4901	16.244
13.5201	17.694
13.5501	16.022
13.5801	8.592
13.6101	7.161
13.6401	10.561
13.6701	3.176
13.7001	13.355
13.7301	36.347
13.7601	42.397
13.7901	32.020
13.8201	44.462
13.8501	57.471
13.8801	67.547
13.9101	74.400
13.9401	64.181
13.9701	65.201
14.0001	64.029
14.0301	58.514
14.0601	44.680
14.0901	31.850
14.1201	25.484
14.1501	24.792
14.1801	12.741
14.2101	18.329
14.2401	9.612
14.2701	-15.823
14.3001	-10.354
14.3301	20.891
14.3601	20.648
14.3901	15.188
14.4201	11.650
