'Id: "" Comment: "" Operator: "Lab Manager" Anode: "Cu" Scantype: "Coupled TwoTheta/Theta" TimePerStep: "191" 
10.0001	-0.188
10.0501	0.082
10.1001	0.093
10.1502	-0.022
10.2002	-0.203
10.2502	-0.408
10.3002	-0.593
10.3503	-0.713
10.4003	-0.726
10.4503	-0.640
10.5003	-0.424
10.5504	-0.197
10.6004	-0.038
10.6504	0.099
10.7004	0.026
10.7505	-0.182
10.8005	-0.334
10.8505	-0.446
10.9005	-0.503
10.9506	-0.322
11.0006	-0.167
11.0506	-0.083
11.1006	-0.043
11.1507	0.005
11.2007	0.018
11.2507	0.030
11.3007	-0.012
11.3508	-0.050
11.4008	-0.080
11.4508	-0.188
11.5008	-0.239
11.5509	-0.167
11.6009	-0.039
11.6509	0.033
11.7009	-0.001
11.751	-0.138
11.801	-0.220
11.851	-0.253
11.901	-0.248
11.951	-0.075
12.0011	0.077
12.0511	0.101
12.1011	0.057
12.1511	-0.017
12.2012	-0.230
12.2512	-0.380
12.3012	-0.550
12.3512	-0.707
12.4013	-0.716
12.4513	-0.642
12.5013	-0.451
12.5513	-0.128
12.6014	0.121
12.6514	0.121
12.7014	-0.002
12.7514	-0.226
12.8015	-0.356
12.8515	-0.304
12.9015	-0.096
12.9515	0.084
13.0016	0.083
13.0516	-0.071
13.1016	-0.172
13.1516	-0.123
13.2017	-0.055
13.2517	0.052
13.3017	0.066
13.3517	-0.111
13.4018	-0.238
13.4518	-0.214
13.5018	-0.136
13.5518	-0.034
13.6019	0.098
13.6519	0.123
13.7019	0.044
13.7519	-0.179
13.8019	-0.357
13.852	-0.403
13.902	-0.344
13.952	-0.303
14.002	-0.294
14.0521	-0.248
14.1021	-0.196
14.1521	-0.136
14.2021	-0.090
14.2522	-0.007
14.3022	0.056
14.3522	-0.052
14.4022	-0.226
14.4523	-0.265
14.5023	-0.318
14.5523	-0.357
14.6023	-0.267
14.6524	-0.235
14.7024	-0.331
14.7524	-0.385
14.8024	-0.342
14.8525	-0.216
14.9025	-0.128
14.9525	-0.021
15.0025	0.059
15.0526	-0.058
15.1026	-0.263
15.1526	-0.243
15.2026	-0.107
15.2527	-0.031
15.3027	-0.025
15.3527	-0.090
15.4027	-0.229
15.4528	-0.314
15.5028	-0.284
15.5528	-0.141
15.6028	0.042
15.6528	0.073
15.7029	0.014
15.7529	-0.117
15.8029	-0.372
15.8529	-0.538
15.903	-0.483
15.953	-0.479
16.003	-0.566
16.053	-0.597
16.1031	-0.559
16.1531	-0.527
16.2031	-0.545
16.2531	-0.540
16.3032	-0.413
16.3532	-0.152
16.4032	0.030
16.4532	0.035
16.5033	-0.097
16.5533	-0.314
16.6033	-0.420
16.6533	-0.410
16.7034	-0.324
16.7534	-0.174
16.8034	0.025
16.8534	0.122
16.9035	0.077
16.9535	-0.027
17.0035	-0.079
17.0535	-0.006
17.1036	0.114
17.1536	0.116
17.2036	0.011
17.2536	0.003
17.3036	-0.005
17.3537	-0.025
